Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
187,Providence University,1.56,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.75
188,Providence University,3.49,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.6
189,Providence University,1.13,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.26
190,Providence University,1.85,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.76
191,Providence University,2.84,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.99
192,Providence University,2.78,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.35
193,Providence University,2.02,Bachelors,Providence,W,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.29
194,Providence University,2.36,Bachelors,Providence,W,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.52
195,Providence University,3.44,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.18
196,Providence University,3.56,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.88
197,Providence University,2.23,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.71
198,Providence University,2.95,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.41
199,Providence University,0.15,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.05
200,Providence University,0.48,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.59
201,Providence University,1.55,Bachelors,Providence,M,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.81
202,Providence University,3.77,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.05
203,Providence University,2.91,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.79
204,Providence University,3.15,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.26
205,Providence University,0.45,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.2
206,Providence University,1.17,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.97
207,Providence University,1.96,Bachelors,Providence,M,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.75
208,Providence University,2.24,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.55
209,Providence University,0.78,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.96
210,Providence University,0.47,Bachelors,Providence,M,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.25
211,Providence University,3.11,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.75
212,Providence University,1.68,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.39
213,Providence University,0.49,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.96
214,Providence University,2.62,Bachelors,Providence,M,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.67
215,Providence University,0.2,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.69
216,Providence University,0.5,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.08
217,Providence University,1.3,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.7
218,Providence University,0.67,Bachelors,Providence,M,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.44
219,Providence University,3.73,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.23
220,Providence University,3.09,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.73
221,Providence University,0.71,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.07
222,Providence University,2.45,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.69
223,Providence University,1.83,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.71
224,Providence University,1.91,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.82
225,Providence University,0.46,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.92
226,Providence University,4.0,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.09
227,Providence University,2.61,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.04
228,Providence University,0.62,Bachelors,Providence,M,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.22
229,Providence University,3.59,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.57
230,Providence University,0.62,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.62
231,Providence University,0.01,Bachelors,Providence,W,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.2
232,Providence University,2.5,Bachelors,Providence,W,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.21
233,Providence University,1.21,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.79
234,Providence University,0.97,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.6
235,Providence University,3.46,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.45
236,Providence University,0.09,Bachelors,Providence,W,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.8
237,Providence University,1.71,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.52
238,Providence University,1.38,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.1
239,Providence University,0.61,Bachelors,Providence,M,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.76
240,Providence University,3.62,Bachelors,Providence,M,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.22
241,Providence University,3.01,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.51
242,Providence University,0.09,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.98
243,Providence University,1.53,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.33
244,Providence University,0.16,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.77
245,Providence University,1.34,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.07
246,Providence University,0.23,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.54
247,Providence University,3.58,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.51
248,Providence University,3.75,Bachelors,Providence,M,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.91
249,Providence University,2.33,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.41
250,Providence University,2.55,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.87
251,Providence University,1.26,Bachelors,Providence,M,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.6
252,Providence University,1.63,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.9
253,Providence University,2.17,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.31
254,Providence University,1.67,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.42
255,Providence University,2.34,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.01
256,Providence University,2.86,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.43
257,Providence University,0.11,Bachelors,Providence,M,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.93
258,Providence University,0.14,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.54
259,Providence University,2.29,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.44
260,Providence University,2.0,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5
261,Providence University,2.68,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.79
262,Providence University,3.3,Bachelors,Providence,M,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.25
263,Providence University,1.52,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.4
264,Providence University,0.47,Bachelors,Providence,W,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.92
265,Providence University,1.69,Bachelors,Providence,W,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.99
266,Providence University,2.1,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.03
267,Providence University,0.53,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.09
268,Providence University,0.35,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.13
269,Providence University,3.45,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.92
270,Providence University,2.94,Bachelors,Providence,M,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.89
271,Providence University,2.2,Bachelors,Providence,M,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.9
272,Providence University,1.56,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.41
273,Providence University,0.36,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.84
274,Providence University,2.0,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.95
275,Providence University,0.85,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.29
276,Providence University,0.07,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.6
277,Providence University,2.09,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.88
278,Providence University,1.26,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.45
279,Providence University,1.84,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.02
280,Providence University,0.25,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.91
281,Providence University,0.64,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.88
282,Providence University,3.44,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.27
283,Providence University,2.84,Bachelors,Providence,M,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.46
284,Providence University,3.39,Bachelors,Providence,W,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.75
285,Providence University,0.34,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.31
286,Providence University,2.12,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.36
287,Providence University,1.5,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.75
288,Providence University,1.24,Bachelors,Providence,M,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.72
289,Providence University,2.83,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65
290,Providence University,3.37,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29
291,Providence University,1.1,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.85
292,Providence University,1.98,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.46
293,Providence University,3.28,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.31
294,Providence University,3.43,Bachelors,Providence,W,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.06
295,Providence University,3.2,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.18
296,Providence University,0.15,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26
297,Providence University,1.08,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.44
298,Providence University,2.99,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.58
299,Providence University,1.0,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.81
300,Providence University,3.9,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.12
301,Providence University,3.93,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.39
302,Providence University,3.0,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.15
303,Providence University,0.58,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.37
304,Providence University,0.57,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.84
305,Providence University,1.89,Bachelors,Providence,M,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.51
306,Providence University,2.72,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.73
307,Providence University,2.45,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.24
308,Providence University,0.51,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.15
309,Providence University,3.31,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.52
310,Providence University,3.13,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.55
311,Providence University,1.49,Bachelors,Providence,W,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.4
312,Providence University,2.01,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.44
313,Providence University,2.32,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.06
314,Providence University,0.09,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.85
315,Providence University,1.52,Bachelors,Providence,W,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.22
316,Providence University,2.23,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.1
317,Providence University,3.74,Bachelors,Providence,W,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.88
318,Providence University,1.36,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.23
319,Providence University,3.08,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.02
320,Providence University,1.38,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.03
321,Providence University,0.79,Bachelors,Providence,W,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.12
322,Providence University,2.97,Bachelors,Providence,W,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.97
323,Providence University,3.62,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.53
324,Providence University,1.08,Bachelors,Providence,M,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.18
325,Providence University,1.12,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.25
326,Providence University,3.91,Bachelors,Providence,W,0,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.11
327,Providence University,1.29,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.29
328,Providence University,3.1,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.39
329,Providence University,0.11,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.05
330,Providence University,3.54,Bachelors,Providence,M,1,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.54
331,Providence University,0.08,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.39
332,Providence University,1.67,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.15
333,Providence University,2.23,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.87
334,Providence University,1.93,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.45
335,Providence University,1.87,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.44
336,Providence University,3.1,Bachelors,Providence,M,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.62
337,Providence University,3.79,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.79
338,Providence University,0.45,Bachelors,Providence,W,0,1,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.85
339,Providence University,0.98,Bachelors,Providence,W,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.66
340,Providence University,3.15,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.11
341,Providence University,3.82,Bachelors,Providence,M,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.06
342,Providence University,3.12,Bachelors,Providence,W,1,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.63
343,Providence University,3.61,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.16
344,Providence University,0.79,Bachelors,Providence,W,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.45
345,Providence University,1.1,Bachelors,Providence,M,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.87
346,Providence University,1.05,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18
347,Providence University,3.61,Bachelors,Providence,W,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.4
348,Providence University,1.46,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.07
349,Providence University,3.77,Bachelors,Providence,M,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.82
350,Providence University,3.07,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.8
351,Providence University,3.59,Bachelors,Providence,M,0,1,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.84
352,Providence University,2.18,Bachelors,Providence,W,1,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.96
353,Providence University,0.18,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.16
354,Providence University,3.1,Bachelors,Providence,W,1,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.21
355,Providence University,1.51,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.22
356,Providence University,3.55,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.63
357,Providence University,2.58,Bachelors,Providence,W,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.94
358,Providence University,3.84,Bachelors,Providence,M,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.55
359,Providence University,1.06,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9
360,Providence University,2.06,Bachelors,Providence,M,1,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.24
361,Providence University,0.53,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.95
362,Providence University,3.52,Bachelors,Providence,W,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.0
363,Providence University,1.02,Bachelors,Providence,M,0,0,1,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07
364,Providence University,1.48,Bachelors,Providence,M,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.71
365,Providence University,2.79,Bachelors,Providence,W,0,1,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.61
366,Providence University,2.39,Bachelors,Providence,M,0,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.35
367,Providence University,1.54,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.58
368,Providence University,0.91,Bachelors,Providence,M,1,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.93
369,Providence University,3.51,Bachelors,Providence,W,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.77
370,Providence University,0.14,Bachelors,Providence,W,0,0,0,0,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.57
371,Providence University,3.96,Bachelors,Providence,M,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07
372,Providence University,0.22,Bachelors,Providence,W,1,0,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.99
373,Providence University,1.59,Bachelors,Providence,M,0,0,1,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.28
